# z [km]	Lat [deg]	Long [deg]	Geo. Atten. [dB]	Atmo. Atten. [dB]	Travel Time [s]
141.54301	39.13365	43.541765	-148.45565	-1.5800459	459.03329
142.60264	39.139394	43.543079	-148.79953	-1.7022109	461.20903
143.658	39.145197	43.544406	-149.13732	-1.8294748	463.36309
144.70914	39.151055	43.545746	-149.46934	-1.9617933	465.49647
145.75611	39.156968	43.547099	-149.79595	-2.0991167	467.61011
146.79897	39.162935	43.548464	-150.11738	-2.2413929	469.70487
147.83778	39.168953	43.549842	-150.43378	-2.3885637	471.78159
148.87257	39.175021	43.551231	-150.74549	-2.5405719	473.84099
149.90341	39.181139	43.552632	-151.05247	-2.697359	475.88383
150.93034	39.187305	43.554044	-151.35508	-2.8588656	477.91074
151.95341	39.193518	43.555467	-151.65347	-3.0250396	479.92235
152.97267	39.199777	43.5569	-151.94774	-3.1958312	481.91926
153.98815	39.20608	43.558344	-152.23801	-3.3711919	483.902
154.99993	39.212427	43.559799	-152.5249	-3.5510911	485.87115
156.00801	39.218817	43.561263	-152.80738	-3.7354872	487.82714
157.01245	39.225248	43.562738	-153.08679	-3.9243479	489.77041
158.01329	39.23172	43.564222	-153.36239	-4.117655	491.70146
159.01058	39.238232	43.565715	-153.63498	-4.3153928	493.62068
160.00436	39.244782	43.567218	-153.9041	-4.5175502	495.52847
160.99465	39.251371	43.568729	-154.17147	-4.72415	497.4252
161.9815	39.257998	43.57025	-154.43427	-4.9351947	499.31121
162.96495	39.264661	43.571779	-154.69431	-5.1506616	501.18686
163.94503	39.27136	43.573317	-154.9514	-5.3705736	503.05246
164.92178	39.278094	43.574863	-155.20568	-5.5949457	504.90832
165.89525	39.284862	43.576417	-155.4571	-5.8237986	506.75475
166.86546	39.291664	43.577979	-155.70613	-6.057162	508.59203
167.83245	39.298499	43.579549	-155.95244	-6.2950726	510.42044
168.79626	39.305367	43.581127	-156.19614	-6.5375581	512.24021
169.7569	39.312266	43.582713	-156.43717	-6.7846504	514.05156
170.7144	39.319197	43.584306	-156.67603	-7.0363883	515.85472
171.66882	39.326158	43.585907	-156.9125	-7.2928234	517.64995
172.62016	39.33315	43.587514	-157.14655	-7.5539932	519.43745
173.56847	39.340171	43.589129	-157.37827	-7.8199408	521.21739
174.51376	39.347221	43.590751	-157.60794	-8.0907134	522.98998
175.45608	39.354299	43.59238	-157.83555	-8.3663702	524.75544
176.39545	39.361406	43.594016	-158.06093	-8.6469586	526.51395
177.33191	39.36854	43.595658	-158.2842	-8.9325262	528.26567
178.26547	39.375701	43.597307	-158.50541	-9.2231216	530.01076
179.19616	39.382889	43.598962	-158.72464	-9.5187975	531.74937
180.124	39.390103	43.600624	-158.9418	-9.8196024	533.48166
181.04901	39.397343	43.602292	-159.15713	-10.125585	535.20775
181.97123	39.404608	43.603966	-159.37088	-10.43681	536.92785
182.89069	39.411898	43.605646	-159.58243	-10.753329	538.64207
183.8074	39.419213	43.607332	-159.79214	-11.075178	540.35051
184.72137	39.426552	43.609024	-160.00001	-11.402407	542.0533
185.63264	39.433914	43.610723	-160.20654	-11.735073	543.75058
186.54125	39.4413	43.612426	-160.41123	-12.073241	545.44251
187.4472	39.448709	43.614136	-160.61404	-12.41694	547.12916
188.35051	39.456141	43.615851	-160.81529	-12.766222	548.81064
189.2512	39.463595	43.617572	-161.01485	-13.121128	550.48706
190.1493	39.471071	43.619298	-161.21296	-13.481707	552.15852
191.04483	39.478569	43.621029	-161.40955	-13.848012	553.82514
191.93781	39.486089	43.622766	-161.60453	-14.22008	555.48702
192.82828	39.493629	43.624508	-161.79813	-14.597957	557.14427
193.71623	39.50119	43.626256	-161.98989	-14.981676	558.79694
194.60168	39.508772	43.628008	-162.18057	-15.37127	560.44513
195.48467	39.516374	43.629765	-162.36976	-15.766797	562.08896
196.36521	39.523995	43.631528	-162.55725	-16.168269	563.72847
197.2433	39.531637	43.633295	-162.74361	-16.575721	565.36376
198.11899	39.539298	43.635068	-162.92861	-16.989198	566.99491
198.99226	39.546978	43.636845	-163.11197	-17.408711	568.62197
199.86315	39.554677	43.638627	-163.29435	-17.834291	570.24504
200.73168	39.562394	43.640413	-163.47523	-18.265969	571.8642
201.59787	39.57013	43.642204	-163.65495	-18.703759	573.4795
202.46172	39.577884	43.644	-163.83326	-19.147688	575.09102
203.32324	39.585656	43.645801	-164.01028	-19.597755	576.6988
204.18247	39.593446	43.647606	-164.1863	-20.053989	578.30293
205.03942	39.601253	43.649415	-164.361	-20.516402	579.90349
205.89411	39.609077	43.651229	-164.53461	-20.985006	581.50051
206.74653	39.616918	43.653047	-164.70678	-21.459799	583.09406
207.59672	39.624776	43.65487	-164.87808	-21.940781	584.68418
208.4447	39.632651	43.656696	-165.04827	-22.427974	586.27097
209.29047	39.640542	43.658527	-165.21711	-22.921361	587.85448
210.13404	39.648449	43.660362	-165.38484	-23.420931	589.43471
210.97542	39.656372	43.662202	-165.55144	-23.926675	591.01172
211.81464	39.664312	43.664045	-165.71707	-24.43858	592.58559
212.6517	39.672266	43.665893	-165.88187	-24.95665	594.15637
213.48665	39.680236	43.667744	-166.04534	-25.480869	595.72412
214.31946	39.688222	43.6696	-166.20769	-26.01119	597.28887
215.15016	39.696222	43.671459	-166.36924	-26.547604	598.85066
215.97877	39.704237	43.673322	-166.52962	-27.090087	600.40954
216.80528	39.712268	43.675189	-166.68906	-27.638601	601.96553
217.62972	39.720312	43.67706	-166.84765	-28.193121	603.51871
218.45211	39.728371	43.678935	-167.0052	-28.753616	605.06912
219.27244	39.736445	43.680814	-167.16181	-29.320041	606.61679
220.09075	39.744532	43.682696	-167.31749	-29.89236	608.16175
220.90703	39.752633	43.684582	-167.47195	-30.470511	609.70405
221.72129	39.760749	43.686472	-167.62571	-31.054442	611.24372
222.53355	39.768877	43.688365	-167.77884	-31.644124	612.7808
223.34384	39.777019	43.690262	-167.93088	-32.23951	614.31536
224.15216	39.785175	43.692162	-168.08177	-32.840515	615.8474
224.95849	39.793344	43.694066	-168.23195	-33.447079	617.37694
225.76286	39.801526	43.695973	-168.38113	-34.059139	618.90402
226.56529	39.80972	43.697884	-168.52967	-34.676628	620.42868
227.36579	39.817928	43.699799	-168.67733	-35.29949	621.95098
228.16436	39.826148	43.701717	-168.82418	-35.927644	623.47093
228.96103	39.834381	43.703638	-168.97045	-36.561035	624.98856
229.7558	39.842626	43.705562	-169.11536	-37.19957	626.50392
230.54867	39.850883	43.70749	-169.25967	-37.843148	628.01701
231.33967	39.859153	43.709421	-169.40341	-38.491713	629.52788
232.12879	39.867434	43.711356	-169.5463	-39.145183	631.03655
232.91606	39.875727	43.713293	-169.68841	-39.803468	632.54305
233.70148	39.884033	43.715234	-169.82963	-40.466474	634.04742
234.48505	39.892349	43.717179	-169.97006	-41.134101	635.54966
235.26679	39.900678	43.719126	-170.10995	-41.806263	637.04983
236.04674	39.909017	43.721076	-170.24923	-42.482881	638.54797
236.82488	39.917368	43.72303	-170.38742	-43.163848	640.04407
237.60119	39.92573	43.724986	-170.52462	-43.849039	641.53813
238.37571	39.934103	43.726946	-170.6615	-44.538355	643.03021
239.14846	39.942488	43.728909	-170.79799	-45.23173	644.52034
239.91943	39.950883	43.730875	-170.93341	-45.929055	646.00854
240.68864	39.959289	43.732844	-171.06805	-46.630206	647.49482
241.4561	39.967705	43.734816	-171.20215	-47.33508	648.97923
242.22181	39.976132	43.73679	-171.33551	-48.043578	650.46178
242.98578	39.98457	43.738768	-171.46805	-48.755578	651.94246
243.74801	39.993017	43.740749	-171.60026	-49.47098	653.42132
244.50852	40.001476	43.742732	-171.73157	-50.189682	654.89838
245.2673	40.009944	43.744719	-171.8621	-50.911555	656.37364
246.02439	40.018423	43.746708	-171.99222	-51.636497	657.84715
246.77978	40.026911	43.748701	-172.12181	-52.364408	659.31892
247.53347	40.035409	43.750696	-172.25076	-53.095177	660.78897
248.2855	40.043917	43.752693	-172.37903	-53.828695	662.25733
249.03585	40.052435	43.754694	-172.50658	-54.564844	663.72402
249.78454	40.060963	43.756697	-172.63345	-55.303505	665.18903
250.53155	40.0695	43.758704	-172.75983	-56.04457	666.65238
251.27692	40.078046	43.760712	-172.88561	-56.787935	668.11412
252.02064	40.086602	43.762724	-173.01074	-57.533484	669.57424
252.76273	40.095168	43.764738	-173.13545	-58.281111	671.03278
253.5032	40.103742	43.766755	-173.25953	-59.030714	672.48975
254.24206	40.112325	43.768775	-173.38289	-59.782175	673.94517
254.97928	40.120918	43.770797	-173.50564	-60.535381	675.39903
255.7149	40.12952	43.772822	-173.62794	-61.290226	676.85137
256.44893	40.13813	43.77485	-173.74994	-62.046617	678.30221
257.18139	40.146749	43.77688	-173.87128	-62.804456	679.75159
257.91226	40.155377	43.778913	-173.99171	-63.56362	681.19948
258.64154	40.164014	43.780948	-174.11173	-64.323998	682.6459
259.36925	40.172659	43.782986	-174.23149	-65.085503	684.09089
260.09543	40.181313	43.785026	-174.35068	-65.848043	685.53446
260.82004	40.189975	43.787069	-174.46893	-66.611502	686.97662
261.54308	40.198645	43.789115	-174.58677	-67.375773	688.41736
262.26458	40.207324	43.791162	-174.70435	-68.14077	689.85671
262.98456	40.216011	43.793213	-174.82148	-68.906407	691.29471
263.70302	40.224706	43.795266	-174.938	-69.672589	692.73136
264.41996	40.23341	43.797321	-175.05397	-70.439218	694.16667
265.13539	40.242121	43.799379	-175.16933	-71.206199	695.60065
265.84929	40.25084	43.801439	-175.28406	-71.973435	697.0333
266.56167	40.259567	43.803501	-175.39855	-72.740842	698.46464
267.27257	40.268303	43.805566	-175.51255	-73.50834	699.8947
267.98197	40.277045	43.807634	-175.62594	-74.27584	701.32347
268.68989	40.285796	43.809703	-175.73908	-75.043261	702.75099
269.39634	40.294554	43.811775	-175.85176	-75.810528	704.17726
270.10133	40.30332	43.81385	-175.96381	-76.577558	705.6023
270.80484	40.312093	43.815926	-176.07531	-77.344264	707.0261
271.5069	40.320874	43.818005	-176.18651	-78.110573	708.44869
272.20751	40.329662	43.820087	-176.29734	-78.876418	709.87008
272.90668	40.338457	43.82217	-176.40762	-79.641723	711.29029
273.60441	40.34726	43.824256	-176.51733	-80.406411	712.70931
274.30069	40.35607	43.826344	-176.62654	-81.170409	714.12716
274.99553	40.364887	43.828435	-176.73532	-81.933647	715.54384
275.68893	40.373711	43.830527	-176.84377	-82.69606	716.95935
276.38093	40.382542	43.832622	-176.95201	-83.457595	718.37374
277.07153	40.391381	43.834719	-177.05978	-84.218193	719.78703
277.76073	40.400226	43.836818	-177.16679	-84.977784	721.1992
278.44851	40.409078	43.83892	-177.27347	-85.736299	722.61025
279.13489	40.417937	43.841024	-177.37984	-86.493689	724.02021
279.81989	40.426803	43.84313	-177.48572	-87.249891	725.42908
280.5035	40.435675	43.845238	-177.59131	-88.00485	726.83688
281.18575	40.444554	43.847348	-177.69655	-88.75852	728.24362
281.86663	40.45344	43.84946	-177.80133	-89.510846	729.64932
282.54614	40.462332	43.851574	-177.9056	-90.261776	731.05397
283.22429	40.471231	43.853691	-178.00938	-91.011259	732.45759
283.90107	40.480136	43.85581	-178.11277	-91.759244	733.86017
284.57649	40.489048	43.85793	-178.21596	-92.50569	735.26172
285.25057	40.497966	43.860053	-178.31872	-93.250557	736.66228
285.92331	40.50689	43.862178	-178.42102	-93.9938	738.06183
286.59472	40.515821	43.864305	-178.52317	-94.735381	739.4604
287.26482	40.524758	43.866434	-178.6248	-95.475264	740.85801
287.93357	40.533701	43.868565	-178.72581	-96.213398	742.25463
288.601	40.54265	43.870698	-178.82659	-96.949745	743.65028
289.26711	40.551605	43.872834	-178.92704	-97.684277	745.04497
289.9319	40.560566	43.874971	-179.02706	-98.416956	746.43872
290.59539	40.569534	43.87711	-179.12685	-99.14775	747.83152
291.25759	40.578507	43.879251	-179.22633	-99.876635	749.22341
291.9185	40.587486	43.881394	-179.32539	-100.60357	750.61438
292.57813	40.596471	43.88354	-179.42399	-101.32854	752.00443
293.23646	40.605462	43.885687	-179.52219	-102.0515	753.39358
293.8935	40.614459	43.887836	-179.62006	-102.77242	754.78182
294.54926	40.623461	43.889987	-179.71765	-103.49128	756.16916
295.20376	40.632469	43.89214	-179.81495	-104.20806	757.55563
295.85699	40.641483	43.894295	-179.91189	-104.92274	758.94123
296.50896	40.650502	43.896452	-180.00837	-105.63529	760.32595
297.15966	40.659527	43.898611	-180.1046	-106.34569	761.70981
297.80913	40.668558	43.900772	-180.20063	-107.05391	763.09282
298.45734	40.677594	43.902934	-180.29597	-107.75995	764.47499
299.10429	40.686635	43.905099	-180.39101	-108.46377	765.85631
299.75001	40.695682	43.907265	-180.48624	-109.16536	767.23679
300.39452	40.704734	43.909434	-180.58102	-109.86472	768.61647
301.03779	40.713791	43.911604	-180.67528	-110.56181	769.99533
301.67983	40.722854	43.913776	-180.7693	-111.25661	771.37336
302.32066	40.731922	43.91595	-180.86304	-111.94913	772.75061
302.96029	40.740995	43.918126	-180.95631	-112.63935	774.12706
303.59868	40.750074	43.920303	-181.04896	-113.32725	775.50271
304.23584	40.759157	43.922483	-181.14144	-114.01281	776.87755
304.87179	40.768246	43.924664	-181.23396	-114.69603	778.25161
305.50657	40.77734	43.926847	-181.32614	-115.37691	779.62492
306.14016	40.786439	43.929032	-181.41779	-116.05543	780.99747
306.77255	40.795543	43.931219	-181.50894	-116.73158	782.36924
307.40372	40.804651	43.933408	-181.5999	-117.40535	783.74024
308.03369	40.813765	43.935598	-181.69079	-118.07673	785.11048
308.66251	40.822884	43.937791	-181.78147	-118.74572	786.48
309.29016	40.832008	43.939984	-181.87166	-119.41233	787.84878
309.91662	40.841136	43.94218	-181.96141	-120.07652	789.21682
310.5419	40.850269	43.944378	-182.05104	-120.7383	790.58413
311.16602	40.859408	43.946577	-182.14038	-121.39767	791.95072
311.78898	40.86855	43.948778	-182.22928	-122.05462	793.31659
312.41078	40.877698	43.950981	-182.31812	-122.70916	794.68176
313.03145	40.88685	43.953186	-182.40687	-123.36127	796.04623
313.65099	40.896007	43.955392	-182.49526	-124.01096	797.41002
314.26939	40.905168	43.9576	-182.5831	-124.65823	798.77312
314.88663	40.914334	43.95981	-182.67043	-125.30306	800.13552
315.50271	40.923505	43.962021	-182.75756	-125.94546	801.49722
316.11765	40.93268	43.964234	-182.84466	-126.58543	802.85824
316.73148	40.941859	43.966449	-182.93172	-127.22297	804.2186
317.3442	40.951043	43.968666	-183.01847	-127.85808	805.5783
317.95581	40.960231	43.970884	-183.10474	-128.49077	806.93736
318.5663	40.969424	43.973104	-183.19054	-129.12103	808.29575
319.17566	40.978621	43.975326	-183.27606	-129.74886	809.65348
319.78388	40.987823	43.977549	-183.36147	-130.37425	811.01055
320.39101	40.997029	43.979774	-183.44688	-130.99723	812.36699
320.99706	41.006239	43.982001	-183.53204	-131.61779	813.7228
321.60202	41.015453	43.984229	-183.61666	-132.23593	815.07798
322.20585	41.024672	43.986459	-183.70096	-132.85164	816.43253
322.8086	41.033894	43.988691	-183.78514	-133.46495	817.78645
323.41027	41.043121	43.990924	-183.86911	-134.07585	819.13976
324.01085	41.052352	43.993159	-183.9528	-134.68435	820.49246
324.61035	41.061588	43.995396	-184.03616	-135.29044	821.84454
325.20876	41.070827	43.997634	-184.11921	-135.89414	823.19602
325.80608	41.08007	43.999874	-184.20204	-136.49544	824.54689
326.40233	41.089318	44.002115	-184.2848	-137.09435	825.89716
326.99752	41.098569	44.004358	-184.36725	-137.69089	827.24685
327.59164	41.107825	44.006603	-184.44912	-138.28505	828.59594
328.18467	41.117084	44.008849	-184.53095	-138.87683	829.94443
328.77665	41.126347	44.011097	-184.61295	-139.46625	831.29235
329.36761	41.135615	44.013347	-184.6945	-140.05332	832.63972
329.95751	41.144886	44.015598	-184.77552	-140.63804	833.98651
330.54634	41.154161	44.01785	-184.85635	-141.22041	835.33273
331.13412	41.16344	44.020105	-184.93709	-141.80044	836.67837
331.72085	41.172722	44.02236	-185.0177	-142.37813	838.02346
332.30655	41.182009	44.024618	-185.09798	-142.95349	839.368
332.89122	41.191299	44.026877	-185.17795	-143.52655	840.71199
333.47486	41.200593	44.029137	-185.25782	-144.09729	842.05543
334.05747	41.20989	44.031399	-185.33744	-144.66572	843.39833
334.63904	41.219192	44.033663	-185.41664	-145.23185	844.74068
335.21958	41.228497	44.035928	-185.49575	-145.79569	846.08249
335.7991	41.237806	44.038195	-185.57482	-146.35726	847.42378
336.37762	41.247118	44.040463	-185.65336	-146.91655	848.76455
336.95511	41.256434	44.042733	-185.73152	-147.47358	850.10477
337.53156	41.265753	44.045004	-185.80977	-148.02834	851.44447
338.10701	41.275077	44.047277	-185.88793	-148.58085	852.78365
338.68146	41.284403	44.049552	-185.96574	-149.13112	854.12232
339.2549	41.293733	44.051827	-186.04316	-149.67916	855.46048
339.82733	41.303067	44.054105	-186.12034	-150.22496	856.79812
340.39876	41.312404	44.056384	-186.19757	-150.76856	858.13525
340.96921	41.321745	44.058664	-186.27466	-151.30995	859.4719
341.53866	41.331089	44.060946	-186.35127	-151.84914	860.80805
342.10711	41.340437	44.06323	-186.42756	-152.38613	862.14369
342.67456	41.349788	44.065515	-186.50377	-152.92094	863.47884
343.24103	41.359142	44.067801	-186.5799	-153.45359	864.8135
343.80653	41.368499	44.070089	-186.65585	-153.98407	866.14768
344.37104	41.37786	44.072379	-186.73144	-154.51238	867.48138
344.93457	41.387225	44.074669	-186.8067	-155.03856	868.8146
345.49712	41.396592	44.076962	-186.88181	-155.5626	870.14733
346.05868	41.405963	44.079256	-186.95684	-156.0845	871.47958
346.61927	41.415338	44.081551	-187.0318	-156.60429	872.81137
347.17892	41.424715	44.083848	-187.10658	-157.12196	874.1427
347.73761	41.434096	44.086146	-187.18105	-157.63754	875.47358
348.29535	41.443479	44.088446	-187.25511	-158.15103	876.80399
348.8521	41.452866	44.090747	-187.32887	-158.66243	878.13393
349.40786	41.462257	44.09305	-187.40263	-159.17175	879.46341
349.96267	41.47165	44.095354	-187.47643	-159.679	880.79243
350.51654	41.481047	44.09766	-187.55018	-160.1842	882.121
351.06949	41.490446	44.099967	-187.62354	-160.68734	883.44915
351.62149	41.499849	44.102275	-187.69634	-161.18846	884.77685
352.17253	41.509255	44.104585	-187.76891	-161.68756	886.10411
352.72261	41.518664	44.106896	-187.84149	-162.18463	887.43091
353.27174	41.528076	44.109209	-187.91392	-162.67968	888.75728
353.81993	41.537491	44.111523	-187.98619	-163.17274	890.08321
354.3672	41.546909	44.113839	-188.0584	-163.66382	891.40872
354.91353	41.55633	44.116156	-188.13044	-164.1529	892.7338
355.45894	41.565754	44.118474	-188.20207	-164.64002	894.05845
356.00341	41.57518	44.120794	-188.27347	-165.12517	895.38269
356.54696	41.58461	44.123115	-188.34485	-165.60838	896.7065
357.08958	41.594043	44.125438	-188.41591	-166.08963	898.02989
357.63125	41.603479	44.127762	-188.4865	-166.56895	899.35286
358.172	41.612918	44.130088	-188.55723	-167.04636	900.67541
358.71185	41.622359	44.132415	-188.62822	-167.52184	901.99756
359.25079	41.631804	44.134743	-188.6987	-167.99541	903.3193
359.7888	41.641251	44.137073	-188.76853	-168.46709	904.64064
360.32587	41.650701	44.139404	-188.83838	-168.93688	905.96155
360.86205	41.660154	44.141736	-188.90837	-169.40479	907.28207
361.39732	41.66961	44.14407	-188.97822	-169.87084	908.6022
361.93168	41.679068	44.146406	-189.04782	-170.33501	909.92193
362.46514	41.68853	44.148742	-189.11714	-170.79734	911.24126
362.9977	41.697994	44.15108	-189.18621	-171.25782	912.56021
363.52935	41.707461	44.15342	-189.25512	-171.71647	913.87875
364.06009	41.71693	44.155761	-189.32395	-172.17329	915.19691
364.58995	41.726403	44.158103	-189.39272	-172.6283	916.51469
365.11893	41.735878	44.160446	-189.46115	-173.08151	917.83209
365.64701	41.745355	44.162791	-189.52916	-173.53293	919.14911
366.17419	41.754836	44.165138	-189.59713	-173.98256	920.46575
366.70048	41.764319	44.167485	-189.66517	-174.43042	921.782
367.22589	41.773805	44.169834	-189.73295	-174.8765	923.09789
367.7504	41.783293	44.172185	-189.80036	-175.32083	924.4134
368.274	41.792784	44.174537	-189.86769	-175.76339	925.72852
368.79672	41.802278	44.17689	-189.93498	-176.20421	927.04327
369.31856	41.811774	44.179244	-190.00211	-176.6433	928.35766
369.83953	41.821273	44.1816	-190.06901	-177.08066	929.67169
370.35961	41.830775	44.183957	-190.13567	-177.5163	930.98535
370.87881	41.840279	44.186316	-190.20221	-177.95024	932.29864
371.39714	41.849785	44.188676	-190.26881	-178.38248	933.61158
371.91462	41.859295	44.191037	-190.3353	-178.81303	934.92417
372.43124	41.868806	44.1934	-190.40137	-179.2419	936.23641
372.94698	41.87832	44.195764	-190.46708	-179.6691	937.5483
373.46184	41.887837	44.198129	-190.53261	-180.09464	938.85982
373.97581	41.897356	44.200495	-190.59809	-180.51851	940.17098
374.48891	41.906878	44.202863	-190.66362	-180.94074	941.48179
375.00116	41.916402	44.205233	-190.72906	-181.36133	942.79226
375.51256	41.925929	44.207603	-190.79427	-181.78029	944.10239
376.02311	41.935458	44.209975	-190.85928	-182.19764	945.41218
376.5328	41.944989	44.212348	-190.92411	-182.61336	946.72164
377.04164	41.954523	44.214723	-190.98878	-183.02749	948.03075
377.54963	41.964059	44.217099	-191.05327	-183.44002	949.33953
378.05676	41.973598	44.219476	-191.11759	-183.85096	950.64797
378.56303	41.983139	44.221855	-191.18174	-184.26032	951.95607
379.06846	41.992683	44.224234	-191.24568	-184.66811	953.26384
379.57302	42.002228	44.226616	-191.30942	-185.07433	954.57128
380.07673	42.011777	44.228998	-191.37315	-185.479	955.87838
380.5796	42.021327	44.231382	-191.43694	-185.88212	957.18516
381.08165	42.03088	44.233767	-191.50051	-186.28371	958.49162
381.58286	42.040435	44.236154	-191.56367	-186.68377	959.79777
382.08321	42.049993	44.238541	-191.62654	-187.0823	961.10357
382.58269	42.059553	44.24093	-191.68927	-187.47931	962.40905
383.08132	42.069115	44.243321	-191.75198	-187.87481	963.7142
383.57911	42.078679	44.245712	-191.81471	-188.26882	965.01903
384.07608	42.088246	44.248105	-191.87734	-188.66134	966.32355
384.57222	42.097815	44.2505	-191.93976	-189.05237	967.62776
385.06753	42.107386	44.252895	-192.00202	-189.44193	968.93165
385.56201	42.11696	44.255292	-192.06413	-189.83002	970.23524
386.05567	42.126535	44.25769	-192.12608	-190.21665	971.53852
386.54849	42.136113	44.26009	-192.18784	-190.60183	972.84149
387.04049	42.145693	44.26249	-192.24944	-190.98557	974.14415
387.53165	42.155276	44.264892	-192.3109	-191.36787	975.4465
388.02199	42.16486	44.267296	-192.37221	-191.74873	976.74855
388.51149	42.174447	44.2697	-192.43336	-192.12818	978.05029
389.00017	42.184036	44.272106	-192.4943	-192.50621	979.35172
389.48801	42.193627	44.274513	-192.55503	-192.88283	980.65285
389.97502	42.20322	44.276922	-192.61575	-193.25805	981.95368
390.46122	42.212816	44.279332	-192.67659	-193.63188	983.25421
390.94662	42.222413	44.281743	-192.73728	-194.00433	984.55445
391.4312	42.232013	44.284155	-192.7975	-194.3754	985.8544
391.91495	42.241615	44.286569	-192.85749	-194.74509	987.15405
392.39788	42.251219	44.288984	-192.9176	-195.11343	988.4534
392.88	42.260825	44.2914	-192.97769	-195.4804	989.75247
393.36132	42.270433	44.293817	-193.03742	-195.84603	991.05125
393.84181	42.280043	44.296236	-193.09679	-196.21032	992.34973
394.32147	42.289655	44.298656	-193.15595	-196.57327	993.64791
394.80028	42.29927	44.301077	-193.21504	-196.93489	994.9458
395.27827	42.308887	44.3035	-193.27419	-197.29519	996.24339
395.75545	42.318505	44.305924	-193.33337	-197.65417	997.54069
396.23183	42.328126	44.308349	-193.39241	-198.01185	998.83772
396.70741	42.337749	44.310775	-193.45124	-198.36823	1000.1345
397.18218	42.347374	44.313203	-193.5099	-198.72332	1001.4309
397.65615	42.357	44.315632	-193.56841	-199.07712	1002.7271
398.12931	42.366629	44.318062	-193.62678	-199.42964	1004.023
398.60167	42.37626	44.320494	-193.68501	-199.78089	1005.3187
399.07322	42.385893	44.322926	-193.74313	-200.13087	1006.614
399.54397	42.395528	44.32536	-193.80113	-200.4796	1007.9091
400.01392	42.405165	44.327796	-193.85893	-200.82706	1009.2039
400.48305	42.414803	44.330232	-193.91652	-201.17329	1010.4984
400.95137	42.424444	44.33267	-193.97408	-201.51827	1011.7927
401.41891	42.434087	44.335109	-194.03176	-201.86202	1013.0867
401.88567	42.443732	44.337549	-194.08935	-202.20454	1014.3804
402.35165	42.453378	44.339991	-194.14656	-202.54585	1015.6739
402.81682	42.463027	44.342434	-194.20344	-202.88594	1016.9671
403.28118	42.472678	44.344878	-194.2602	-203.22482	1018.26
403.74473	42.48233	44.347323	-194.31688	-203.5625	1019.5526
404.20748	42.491985	44.34977	-194.37337	-203.89899	1020.845
404.66941	42.501641	44.352218	-194.4297	-204.23428	1022.1371
405.13054	42.511299	44.354667	-194.4861	-204.5684	1023.429
405.59089	42.52096	44.357117	-194.54259	-204.90133	1024.7205
406.05046	42.530622	44.359569	-194.59882	-205.2331	1026.0119
406.50923	42.540286	44.362022	-194.6546	-205.56371	1027.3029
406.96719	42.549952	44.364476	-194.71027	-205.89315	1028.5937
407.42436	42.55962	44.366931	-194.76615	-206.22145	1029.8843
407.88074	42.569289	44.369388	-194.82198	-206.5486	1031.1746
408.33635	42.578961	44.371846	-194.87737	-206.8746	1032.4646
408.79114	42.588634	44.374305	-194.93244	-207.19948	1033.7544
409.24512	42.59831	44.376765	-194.98755	-207.52322	1035.0439
409.69832	42.607987	44.379227	-195.04277	-207.84585	1036.3331
410.15074	42.617666	44.38169	-195.09791	-208.16736	1037.6221
410.60238	42.627347	44.384154	-195.15286	-208.48776	1038.9109
411.05325	42.63703	44.386619	-195.20765	-208.80705	1040.1994
411.50333	42.646714	44.389086	-195.2623	-209.12525	1041.4876
411.95263	42.656401	44.391554	-195.31682	-209.44235	1042.7757
412.40114	42.666089	44.394023	-195.37122	-209.75837	1044.0634
412.84888	42.675779	44.396493	-195.42553	-210.07331	1045.3509
413.29584	42.68547	44.398965	-195.47976	-210.38717	1046.6382
413.74201	42.695164	44.401438	-195.53381	-210.69996	1047.9253
414.18741	42.704859	44.403912	-195.58752	-211.01169	1049.212
414.63199	42.714556	44.406387	-195.6409	-211.32235	1050.4986
415.07576	42.724255	44.408864	-195.69419	-211.63196	1051.7848
415.51873	42.733956	44.411342	-195.74757	-211.94052	1053.0709
415.96092	42.743659	44.413821	-195.8011	-212.24804	1054.3567
416.40234	42.753363	44.416301	-195.85474	-212.55452	1055.6422
416.84302	42.763069	44.418783	-195.90818	-212.85997	1056.9275
417.28294	42.772777	44.421266	-195.96109	-213.1644	1058.2126
417.72204	42.782486	44.42375	-196.01354	-213.4678	1059.4975
418.16033	42.792198	44.426235	-196.06594	-213.77019	1060.782
418.59781	42.801911	44.428721	-196.11848	-214.07156	1062.0664
419.03452	42.811626	44.431209	-196.17115	-214.37193	1063.3505
419.47046	42.821342	44.433698	-196.22385	-214.6713	1064.6344
419.90566	42.831061	44.436189	-196.27641	-214.96968	1065.918
420.34009	42.84078	44.43868	-196.32867	-215.26707	1067.2014
420.77374	42.850502	44.441173	-196.38065	-215.56348	1068.4846
421.2066	42.860225	44.443667	-196.43248	-215.8589	1069.7676
421.63867	42.869951	44.446162	-196.48421	-216.15335	1071.0503
422.06996	42.879677	44.448658	-196.53583	-216.44683	1072.3328
422.50046	42.889406	44.451156	-196.58733	-216.73934	1073.615
422.93018	42.899136	44.453655	-196.63868	-217.0309	1074.8971
423.35912	42.908868	44.456155	-196.68987	-217.3215	1076.1788
423.78726	42.918602	44.458657	-196.74101	-217.61115	1077.4604
424.21462	42.928337	44.461159	-196.79225	-217.89985	1078.7417
424.64123	42.938074	44.463663	-196.84353	-218.18762	1080.0228
